CF,STD,NWC,Expendit,SIZE,TobinsQ,FIN,FINCF,CASH
0.038717062,0.009177167,0.069581783,0.005239208,21.03511885,1.115546,0,0.000351167,0.080401575
0.064877504,-0.021063304,0.00241392,0.017661547,21.02700706,1.227797,0,-0.001008618,-0.040716849
0.039007107,0.064923248,-0.040864852,0.056646399,21.12147764,1.386924,0.055555556,-2.31279E-05,-0.012344907
0.069422056,0.002231474,0.05482065,0.021578673,21.4456264,0.968394,0,-0.001244838,0.01667983
0.108492259,-0.167440098,0.184757737,0.015284095,21.43207118,1.695229,0,-0.003275655,0.022233313
0.101071679,-0.045046162,0.034301816,0.025062017,21.38666324,1.587059,0,-0.002889944,-0.017752267
-0.028848426,0.202705359,-0.031880594,0.046968062,21.53728909,1.208991,0,0.003863131,-0.000649441
0.109825995,-0.100913533,-0.017573039,0.091557607,21.44103412,1.38719,0,-0.003344981,0.028765766
0.00637924,-0.11085729,0.207688215,0.053798381,21.55290159,1.314022,0,0.002032044,-0.002691241
0.051797145,0.050435138,-0.055024236,0.091862436,21.58884344,1.386846,0,-0.000328719,-0.030991519
0.098612758,0.013746698,0.074280401,0.03696356,23.43184315,1.280059,0,-0.002762132,0.098155103
0.083009982,-0.096030213,0.001765847,0.03456148,23.43521456,1.444942,0,-0.001951121,-0.102474436
0.13063883,0.086654592,-0.058696284,0.098715109,23.62514295,1.307967,0,-0.004426805,0.031673152
0.073206671,0.049706478,-0.026311416,0.103504058,23.76581228,1.193253,0,-0.001441557,0.012400342
0.094400827,0.016290159,-0.015992496,0.076492703,23.80388327,1.191746,0,-0.002543202,-0.012083737
0.109050888,-0.10752431,0.100199286,0.058967148,23.81096916,1.093119,0,-0.003304692,0.000528871
0.145335422,0.023941754,0.003875147,0.028269248,23.82075528,1.221354,0.03125,-0.002070015,0.030319146
0.039743012,0.015203963,0.002771023,0.020907261,21.20565336,1.216592,0,0.000297839,0.007701596
0.033132211,-0.006900158,-0.052341723,0.008275635,21.10602784,2.42919,0,0.00064146,-0.011623076
0.119604844,0.00228314,0.086811865,0.008730746,21.11586231,2.769809,0,-0.003853273,0.060955454
0.040163351,-0.025778603,0.047308441,0.04197476,21.1212053,1.846051,0,0.00027599,0.001074076
-0.031951777,-0.007601546,0.034150974,0.080158223,21.15972176,2.161991,0,0.004024439,-0.014036861
-0.013287104,-0.105660275,0.295999946,0.094267623,21.43567621,1.676755,0,0.003054274,0.132695249
0.02153246,0.073972388,-0.139530789,0.119209862,21.4729295,1.993811,0.071428571,-0.000465642,-0.061539528
-0.046529705,0.188603621,0.145682474,0.005367732,21.12132611,3.906599,0.142857143,-0.008361069,0.018875275
-0.332066346,0.215238838,0.628785317,0.001250815,22.9539217,2.477597,0.133333333,-0.030714589,0.264097958
-0.239591712,0.048629107,0.167557486,0.001170047,23.21076478,1.66449,0.125,-0.020815807,-0.078023065
-0.09458857,0.192045313,-0.119767198,0.000471588,23.34903604,1.099425,0.2,-0.020732105,-0.066056207
-0.081193215,0.171697246,0.181929817,0.000274001,23.82453741,1.136889,0.1875,-0.017165979,0.142539589
-0.071562105,0.084973185,-0.08463267,0.000796588,23.90885113,0.981076,0.090909091,-0.004556227,-0.115715132
-0.076668493,0.06426958,0.176833661,0.002329702,24.23415565,1.020717,0.066666667,-0.001794014,0.064527524
0.007324324,-0.010631349,0.041705322,0.019612242,20.9643759,1.375682,0,0.001982919,-0.002601861
-0.045446395,0.090272292,0.09849083,0.017576733,21.19294929,1.764856,0,0.004725871,0.166094589
0.045476832,-0.107320272,0.032715038,0.053652524,21.16736058,1.90109,0,-1.97305E-07,-0.109573424
-0.038851592,0.122294713,0.055512787,0.086831607,21.44264849,1.205345,0,0.004383082,0.029694281
0.013949586,-0.001294057,-0.099313922,0.110529194,21.44566081,1.250806,0,0.001638547,-0.065509795
0.028950145,0.120119297,-0.073304962,0.063401277,21.53697937,1.329461,0,0.000858838,0.053724063
-0.025845666,0.012768124,-0.001326445,0.023872845,21.57300573,1.414346,0,0.003707051,-0.055541687
-0.086496171,-0.182102698,0.022788217,0.048676424,22.72273918,1.139334,0.111111111,-0.007803661,-0.162113473
0.098174908,0.162429461,-0.007479062,0.038888306,22.97451199,1.717777,0.0625,0.000554494,0.121203735
0.072682602,0.085842829,0.076819236,0.003048757,23.19779816,1.287917,0.117647059,0.001786808,0.08225988
0.063764177,-0.007709737,-0.197707739,0.000854179,23.14875541,1.010363,0.1,0.000878365,-0.142366983
0.051705011,-0.089690454,0.047869545,0.000271099,23.09780008,1.057959,0.090909091,0.000242613,-0.001238354
-0.04578935,0.073138424,0.090988779,0.000377746,23.20198236,0.945228,0.08,-0.002557293,0.061092529
-0.083152485,0.173956132,0.066675005,0.000773864,23.37867562,1.14594,0.103448276,-0.006620305,-0.047245407
0.03363578,0.438308389,0.323131748,0.004298886,21.30613769,1.424038,0.058823529,-8.10243E-05,0.328174859
0.027193549,0.100397513,0.04395986,0.036066077,21.49098844,2.572069,0,0.000950143,0.015146828
0.102555738,0.14804161,0.001263553,0.062635043,21.70768436,2.619229,0,-0.002967083,0.056450441
-0.015739939,0.10826903,-0.002880041,0.059032133,21.88313505,1.639601,0,0.003181769,-0.096458693
0.06697412,0.140428978,0.022798296,0.034253452,22.09104189,1.518564,0.058823529,0.000147172,0.033407168
0.018067214,0.031241192,0.04127091,0.019015716,22.16244636,1.500683,0.066666667,-0.000402537,-0.009948115
0.05673571,0.076750392,0.093888626,0.020434307,22.34927697,1.480311,0.055555556,4.02853E-05,0.087516662
-0.066168651,-0.045267464,-0.06795193,0.024786654,21.78482363,0.904318,0,0.005802987,-0.085766678
-0.028219456,0.063235043,-0.089132468,0.020508206,22.12932809,1.328822,0.052631579,-4.81144E-05,-0.019348962
-0.039336278,0.061458578,-0.034408927,0.041442322,21.91948813,1.327808,0.133333333,-0.006899633,-0.00674622
-0.050619316,0.048065541,0.002370801,0.053680719,21.87989738,1.04827,0.133333333,-0.007817561,0.031757998
-0.030390899,-0.025531667,-0.021124427,0.060576016,21.90054593,0.982239,0.1,-0.003643087,-0.038787979
0.000737644,0.071872975,-0.012394846,0.045121928,21.90007051,1.160742,0.105263158,-0.002383702,0.024034249
-0.040507409,0.095809193,-0.023028363,0.044768124,22.13643755,1.25063,0.066666667,-0.00126288,0.057488708
-0.089602206,-0.12863023,0.22034069,0.102135061,21.08882298,5.349291,0,0.007021032,0.039348944
-0.061556845,0.013008358,0.026134474,0.063257858,21.29556604,5.712792,0,0.005563271,0.062215477
-0.059027962,0.208058585,-0.048957737,0.049585495,21.55449979,5.113872,0,0.005431823,0.013710539
0.023253201,0.117982673,-0.088013989,0.03596293,21.72984904,3.105149,0,0.001154958,0.016208677
0.053011935,-0.002038003,-0.016034117,0.020298491,21.75868269,2.682074,0,-0.000391862,0.025671561
0.006647559,-0.038771028,0.016922986,0.034388902,21.72943231,2.48595,0,0.002018097,-0.023468236
-0.137181865,0.083191725,0.075225809,0.029920429,22.01951259,2.401177,0,0.009494159,0.003809983
0.056728381,-0.111111636,-0.06210886,0.122178693,20.77041906,1.809307,0.111111111,0.000665556,0.018406943
-0.018665974,-0.003318945,0.214902731,0.127698654,21.13176275,5.215946,0.047619048,0.000279622,0.02274991
0.064612678,0.116650157,0.289972397,0.107086821,21.81096936,7.070758,0,-0.000994853,0.193641335
-0.096537919,0.096385721,-0.025667184,0.082366595,22.0827315,3.4637,0,0.007381541,-0.045648805
0.194497639,-0.049680529,0.035021113,0.037819031,22.26235709,2.472509,0,-0.007746101,0.080818994
0.156015122,0.14108468,-0.036258304,0.073549775,22.52460328,2.849261,0.055555556,0.000395396,-0.003365999
0.071010582,-0.029052293,0.245611915,0.047723508,22.80597994,2.623814,0.058823529,0.000174801,0.266596237
-0.017426596,-0.074866001,0.311078222,0.010910812,21.37032139,1.166375,0.05,0.000124458,0.283653453
-0.020484104,0.037707618,0.059832601,0.006999871,21.47908409,1.960595,0.045454545,0.000430313,0.054593411
-0.023664455,-0.033166792,-0.003728841,0.019780213,21.44402738,2.93331,0.090909091,-0.002691552,-0.107794286
0.019973554,0.161772722,-0.012522921,0.018195397,21.63673432,1.606674,0.090909091,-0.000992706,0.018930062
-0.049171459,-0.043984212,-0.046666657,0.109262345,21.59892463,1.531577,0.090909091,-0.00368455,-0.035066091
0.004994559,0.030020507,0.075595739,0.166559125,21.9208734,1.716685,0.074074074,-0.000894388,0.053196465
0.074937363,0.04242019,-0.10169862,0.053288276,21.97055065,2.609647,0.05,-5.83002E-05,-0.056872981
0.083749011,-0.059812289,0.075512567,0.012951998,22.30334681,2.015068,0.15,0.003751862,-0.075217645
0.089080585,0.149458758,0.028420619,0.200934812,22.94352128,2.89339,0.208333333,0.006818244,0.053491768
0.040952049,-0.019694621,-0.034395469,0.259532767,23.26349817,4.695912,0.217391304,-0.000747828,-0.005719711
0.028716195,-0.00788691,0.141796095,0.184623013,23.65985549,2.690523,0.090909091,-0.000652351,0.117131711
0.017555007,0.188192494,-0.167814681,0.117905378,23.8679493,3.097342,0.083333333,-0.00087536,-0.046878475
-0.008061858,0.144530811,-0.180586586,0.11061673,24.08917075,2.224706,0.086956522,-0.001872536,-0.008431128
0.014450583,0.041472003,-0.004646206,0.091586572,24.3512339,1.825374,0.125,-0.002265301,0.028680072
0.063340911,0.086475757,-0.192234267,0.009634566,20.76558179,1.80228,0,-0.000928748,-0.012813299
0.009413471,-0.018867543,0.067409226,0.012276594,20.76114371,3.548698,0,0.001874328,0.032065841
0.013200918,0.040445837,0.103219371,0.030494465,20.90703791,3.623357,0,0.001677462,0.086308796
-0.00333321,-0.026583379,0.059075737,0.0358649,20.90404192,2.680147,0.058823529,-0.000334072,-0.033048219
0.017423176,0.085380157,-0.022711179,0.025880089,20.98478434,2.685819,0.076923077,-0.000699687,0.004665059
-0.055294624,-0.099088068,0.187118362,0.03417395,21.03659543,2.743659,0.083333333,-0.003159536,0.058633458
0.000462871,0.050595359,-0.054241403,0.036150598,21.07297361,2.573952,0.117647059,-0.002955745,-0.056688266
0.133360571,-0.010882247,0.061229012,0.021166471,21.3426675,1.441402,0.125,0.006417665,0.050071014
0.144976191,-0.083726309,0.040939657,0.020722354,21.35826144,3.198436,0.125,0.007265853,-0.046471233
0.166985401,0.087807444,-0.07312571,0.029437235,21.37134639,3.044563,0.0625,0.001278472,0.010505677
-0.0131972,0.057771265,0.081649194,0.034935716,21.51540814,1.759909,0,0.003049601,0.00903841
0.149445912,0.035962459,0.026291156,0.036052832,21.53665781,1.616538,0,-0.005404372,0.037578122
0.110267455,-0.025590069,-0.034198101,0.024845692,21.49879543,1.940871,0,-0.003367928,-0.05075197
0.110554333,-0.048676557,0.005796062,0.015209109,21.52488312,2.105042,0.045454545,-0.000424599,-0.022684867
-0.129981731,0.047811363,0.057891559,0.029337251,21.5828745,1.002731,0.035714286,0.002853664,-0.145292367
0.00982847,0.12430522,0.102312695,0.030209304,21.88340214,1.825392,0.038461538,0.000481812,0.171038135
0.000425252,0.053393828,-0.01061958,0.017546454,21.93228103,1.658127,0.037037037,0.000673088,-0.001546702
-0.211892326,0.103551686,0.096595218,0.008921466,22.15137828,1.306842,0.033333333,0.004798664,-0.078647307
0.037374983,0.232986088,-0.092435322,0.041027634,22.38942599,1.561603,0,0.000420926,-0.010793389
0.038226501,-0.086269074,0.080544189,0.056339776,22.42565177,1.376351,0,0.000376665,0.006671482
-0.01465976,0.03136318,0.00747251,0.019074234,22.44538135,1.482642,0,0.003125623,0.00538638
0.068306693,0.030651694,-0.0514314,0.068756664,21.38954716,1.420686,0.0625,0.00024024,-0.018969882
0.136979073,0.024008166,0.03658594,0.06270592,21.51182105,2.608426,0.066666667,0.00134404,0.037846234
0.042409618,0.190039444,-0.117369583,0.115651064,21.70365898,4.517899,0.066666667,-4.49955E-05,-0.048609327
0.005822676,0.028906744,0.094366896,0.05827948,21.87494775,2.601048,0.071428571,-0.000771196,-0.003856456
0.045803462,0.017842612,0.191282732,0.031571225,22.13209524,1.768445,0.066666667,4.85328E-06,0.191644465
0.098644416,0.026031224,0.011276394,0.047229215,22.19978992,2.443442,0.0625,0.000559434,-0.001666749
0.135406185,-0.019610077,0.045014246,0.049972751,22.21474482,2.209024,0.041666667,-0.000927391,0.060188796
0.013767176,0.140890494,-0.014320258,0.003548578,21.68546608,1.122455,0.055555556,-0.000113408,0.013573858
0.059643149,-0.07590981,0.134629404,0.007022642,21.75953303,1.507011,0,-0.000736544,0.04399556
0.115788678,0.070024085,-0.014635499,0.036675045,21.87825076,1.655867,0,-0.003654914,0.068731977
0.012118472,0.037523203,-0.051373058,0.021222533,21.8852663,1.447428,0,0.001733726,-0.02110037
0.074832806,-0.037553667,0.123955489,0.007855599,21.97321843,1.378705,0,-0.001526082,-0.042849635
0.020521145,0.028965908,-0.054674315,0.006749491,21.94112871,1.39411,0,0.001296966,0.043277882
0.052622449,0.062406602,-0.084689379,0.002066955,21.90343128,1.721143,0,-0.000371617,0.007476698
-0.014521807,-0.166621368,0.197612651,0.002811213,23.08648748,1.149122,0.130434783,-0.004706962,-0.008751025
0.113208312,0.167419462,0.076197168,0.003649979,23.43519342,1.555068,0.086956522,0.002369234,0.047034408
0.011739266,0.216172653,-0.049753941,0.002214973,23.61091307,1.296455,0.086956522,-0.001179935,0.034718206
-0.015163759,-0.017769336,0.167185285,0.002745141,23.81387252,1.204484,0.12,-0.004124595,0.019546267
0.046429468,0.168512874,0.050555135,0.001131145,24.1247601,1.160172,0.111111111,5.65561E-05,0.089713496
-0.115318571,0.055477937,0.118441884,0.000279131,24.31389306,0.977115,0.12,-0.010937259,-0.017243879
-0.121267061,0.058250757,0.151165594,0.002457252,24.64230282,1.404927,0.125,-0.012175583,0.024737317
0.053690766,0.157955043,-0.023472367,0.157293122,22.13943855,2.25276,0,-0.000427147,0.048050986
0.090955008,-0.094336755,0.175445459,0.165748186,22.37167267,2.777947,0,-0.002364092,0.017697104
0.085985703,0.015904686,-0.02454948,0.138994224,22.50188478,3.68026,0,-0.002105795,-0.000405299
0.063821307,0.000144543,0.140180144,0.157180684,22.83117112,2.467615,0.032258065,-0.000361839,0.105371888
0.035551417,0.127725052,-0.024971715,0.154412183,23.0811997,1.691219,0.033333333,0.000184992,0.023911586
0.037735906,0.154272446,-0.053464729,0.151840341,23.36032736,1.464232,0.051282051,5.38984E-06,0.038658435
0.033011219,0.020469149,0.052679052,0.124759523,23.57387428,1.464411,0.136363636,-0.00105159,0.01821826
0.009171477,0.198464239,0.014013729,0.029372356,21.6890338,1.525666,0.095238095,-0.001570385,-0.017809732
0.006819392,0.168250074,-0.117906885,0.047427236,21.79911569,1.926197,0.15,-0.003788882,-0.020252022
0.010192489,0.251712469,0.1230177,0.043751288,22.37688675,2.282113,0.142857143,-0.003206242,0.219146526
0.000875558,0.131997375,0.084510538,0.150271419,22.70904434,1.23298,0.086956522,-0.001559924,-0.048915197
0.001239813,0.138174579,-0.042989013,0.051715116,22.88364188,1.05957,0.095238095,-0.001913504,-0.013106937
0.020228928,0.126206151,-0.007587735,0.032071608,23.04753401,1.003439,0.083333333,-0.000791521,-0.004369917
0.034334011,0.055409497,-0.139745968,0.023140269,23.06400744,1.189005,0.05,2.20405E-05,-0.016673686
0.144375244,-0.061807151,0.05816657,0.156423771,23.22219059,1.11481,0.12,0.00672746,-0.007046527
0.13056308,0.098092503,-0.087746588,0.146907439,23.41187475,1.743219,0.085714286,0.002870565,0.010681422
0.111986219,0.158390758,-0.068726427,0.150045542,23.64582441,1.163012,0.076923077,0.001659132,0.050623867
0.08322135,0.1054327,-0.016518305,0.172464834,23.85900906,0.921113,0.04,-0.000452175,0.075879084
0.075345447,-0.056056002,0.062447678,0.094672614,23.96717932,0.803274,0.057142857,0.000154267,0.021136922
0.057420546,-0.035397288,0.03378013,0.080185951,24.05971873,0.768547,0.076923077,0.000298024,-0.035139114
0.050490704,-0.041341585,0.049560563,0.075203466,24.15145332,0.922712,0.115384615,0.00031815,0.007428727
-0.041662651,-0.216925222,-0.000212489,0.007847635,22.26102631,1.281225,0,0.004529197,0.074825712
-0.010777961,0.007948058,-0.074282428,0.004693535,22.40516577,1.629154,0.0625,-0.000591835,-0.090425777
0.00358787,0.026525121,-0.029341608,0.023379571,22.53842634,1.463903,0.052631579,-2.73472E-05,-0.013072222
-0.013851242,-0.015339002,0.065185036,0.029557268,22.4322535,1.085091,0,0.003083597,-0.013771512
-0.009545233,0.001766427,0.029113545,0.034775802,22.51567724,1.193097,0,0.002859777,0.050487519
0.00510768,0.01979478,0.053376727,0.037401719,22.58719294,1.561586,0,0.002098138,0.042073636
0.004526097,0.021974101,0.00471119,0.052171683,22.75369935,2.082427,0,0.002128367,0.007250448
0.141653856,-0.006686859,0.0982468,0.038128351,22.26990098,3.558269,0.0625,0.00101195,0.07844702
0.165000761,0.046988704,0.093947391,0.015552513,22.43680448,3.638068,0.111111111,0.007067966,0.114461464
0.168923592,0.027262627,0.103443879,0.032454698,22.59493722,4.160502,0.111111111,0.007299933,0.077659981
0.165415155,0.009307835,0.089538173,0.011499326,22.70032878,2.775387,0.086956522,0.004195318,0.069380214
0.148491732,0.034319912,0.0733423,0.021057321,22.82729131,1.911419,0.105263158,0.005489298,0.047635036
0.158578815,0.030978215,0.072061162,0.018306996,22.95306596,2.245693,0.111111111,0.006688221,0.054250243
0.165237711,0.019301493,0.056957356,0.036927048,23.08770224,2.891663,0.086956522,0.004189111,0.032581364
0.00362863,-0.237417842,0.353985736,0.060547999,20.71269359,1.896332,0,0.002175017,0.034955383
-0.007550424,0.020264832,-0.020739386,0.019786179,20.71426998,2.620975,0,0.002756089,-0.011802222
0.04289291,0.018231104,0.004759428,0.068289029,20.80996778,2.405524,0,0.000134112,0.002792947
-0.016477341,-0.114737213,0.062736358,0.034372604,20.69975311,2.483775,0,0.003220098,0.002342492
0.023826213,-0.009576674,0.057134278,0.009612018,20.69803815,2.716621,0,0.001125173,0.074038152
0.014178356,0.016331897,0.026209334,0.040233999,20.73819556,2.631391,0,0.001626656,-0.032492046
0.029733838,-0.120458531,0.034662782,0.009349062,20.6470179,3.659298,0,0.000818103,-0.032461508
0.126453364,-0.047943027,-0.0181524,0.069607074,21.17669943,0.993602,0,-0.00420925,0.015624343
-0.186260335,0.183040502,-0.054274197,0.039932291,21.29168678,2.935463,0,0.012045193,-0.026642174
0.050763633,0.194202342,0.091910743,0.037126347,21.60771656,2.348409,0.071428571,0.000102902,0.097223899
-0.009794767,-0.146422934,-0.217513372,0.053971464,21.31264199,2.225295,0.071428571,-0.001074953,-0.11412681
0.167065675,-0.251573783,0.134428859,0.029607952,21.09339598,1.791591,0.071428571,0.002364965,0.054994815
0.021798895,-0.165890415,0.054941169,0.013178015,20.91328069,2.310186,0.058823529,-0.000162046,-0.054893658
0.066652555,0.283690221,-0.023359314,0.023085464,22.33426489,2.758514,0.037037037,-0.000316457,0.098704059
0.052103271,-0.055490061,0.081426484,0.049331699,21.53613372,8.938485,0,-0.000344631,-0.083213881
0.146427219,0.031324523,0.167099528,0.04723469,21.82150146,10.978425,0,-0.005247464,0.107394797
0.09907134,0.01975275,0.196660793,0.073603029,22.08312261,11.566032,0,-0.002785969,0.073878636
0.109455206,0.005950404,0.147575875,0.112134758,22.29562955,6.960207,0,-0.003325708,-0.009476876
0.1626419,0.00178865,0.131020587,0.079223562,22.49694776,6.392966,0,-0.006090282,0.064501434
0.189045473,0.01584228,0.108544117,0.062781606,22.70015768,7.233195,0,-0.007462704,0.116293974
0.173250812,0.017622598,0.179152025,0.032851942,22.93009535,6.291131,0,-0.006641719,0.140848486
-0.012340383,0.146877192,-0.100537541,0.026532765,23.12874691,0.602335,0,0.003005065,-0.03545693
0.020444656,0.10762613,-0.043368492,0.030494724,23.21939879,1.256523,0,0.001300942,0.030016643
0.011601312,-0.010474781,0.083272328,0.046866417,23.28737647,1.422856,0,0.001760607,0.02029683
0.031240977,0.214677301,-0.157396448,0.047233011,23.51562933,1.021457,0.055555556,-5.09064E-05,0.019218706
0.013745906,0.06847819,-0.005506356,0.022422806,23.66587661,1.125113,0.066666667,-0.000466008,-0.003976331
0.003621882,0.0257472,0.100264372,0.035315123,23.8434442,1.261647,0.090909091,-0.001629283,0.044853636
0.023721646,-0.105165795,0.002200099,0.004771586,23.72704743,1.432965,0.086956522,-0.000760817,-0.046858933
0.045388624,-0.103384669,-0.009520444,0.036679946,21.64613867,0.971169,0.111111111,-4.99153E-06,-0.030101181
0.009500394,0.091802579,-0.027274496,0.019611539,21.93560604,1.528144,0.111111111,-0.00212715,-0.025143355
0.026704393,-0.024392909,-0.017853863,0.077661944,21.82677417,1.615205,0.111111111,-0.001109836,-0.000566027
0.017844714,0.280877385,0.13874768,0.005549622,22.38109003,1.039571,0.105263158,-0.001472161,-0.008549805
0.039890875,-0.038094836,0.018476776,0.002523446,22.3786634,1.06619,0.105263158,-0.000297443,0.016215645
0.064313465,0.032100094,0.026209432,0.022439429,22.43692713,1.542707,0.095238095,0.000815026,0.011827988
-0.039790908,0.025079061,-0.021806783,0.027976686,22.53452506,1.612547,0.19047619,-0.011808845,-0.060979902
0.035804099,0.062565244,-0.003217431,0.202883072,21.7339178,1.089114,0,0.000502579,-0.004132546
0.047836419,0.024684929,-0.103791407,0.1744133,21.84143693,1.425959,0.058823529,1.6177E-05,-0.029489759
0.04649195,0.124525015,-0.043755451,0.04729229,22.25616148,1.625964,0.0625,1.07203E-05,0.016349787
0.050626664,0.067233503,-0.082789635,0.050263229,22.29767048,1.134495,0.038461538,-6.96623E-05,-0.028107999
0.013519016,-0.02874835,0.044160564,0.023233468,22.33784992,0.921228,0,0.001660928,0.044513907
0.009021272,-0.077272265,0.090052922,0.023440809,22.31019505,1.008853,0,0.001894714,-0.006708493
0.035360813,0.108242014,-0.02005855,0.01321397,22.69701722,1.225981,0,0.00052562,0.060816564
0.077592285,0.087294716,0.008221185,0.027240873,21.98391081,1.065913,0.03030303,-0.000696205,0.072251001
0.071482613,0.088156938,0.017204881,0.029188027,22.10819263,1.675296,0,-0.001351943,0.022657044
-0.139353133,0.392633602,-0.023113934,0.027962554,22.62598027,1.493618,0,0.009607019,0.107815234
-0.053985651,-0.00790915,0.018291877,0.014068142,22.62813881,1.437213,0,0.00516973,-0.069675416
-0.034853012,0.084721703,0.095034024,0.022116555,22.88623583,1.500709,0,0.004175241,0.050610695
-0.072386691,0.039679204,0.041621369,0.038968621,23.03970559,1.597143,0.047619048,0.000513824,-0.019498548
-0.129378553,0.177966268,0.056628965,0.014983812,23.33067951,1.485284,0.038461538,0.002363492,-0.025353513
0.063984726,0.112989114,-0.062689994,0.072744418,22.04733386,1.050523,0.045454545,-0.000120773,-0.008468832
0.001262102,0.087856967,-0.048553253,0.019117741,22.08130894,2.171921,0.045454545,0.000288438,-0.003065036
0.034711748,0.081428607,-0.067336543,0.019678472,22.0950773,2.294895,0.04,0.000128906,-0.003628463
0.045749047,0.048002755,0.004564797,0.01164781,22.13524326,1.364224,0.045454545,-1.80073E-06,0.022972221
-0.005249872,-0.19218592,0.154584835,0.003308385,21.9751685,1.651645,0.041666667,0.000523055,0.005256815
-0.153680006,-0.286320025,0.006964564,0.004694818,21.63116845,1.608857,0.04,0.002385589,-0.049583304
-0.047675245,0.022019768,0.020792006,0.000420326,21.6552665,1.894513,0.047619048,0.000406091,0.011089442
0.044276575,0.045062199,-0.013757653,0.010253598,23.13763843,1.048246,0.08,-3.35265E-05,-0.032808509
0.048555301,0.132338821,-0.007610186,0.016515377,23.26001058,1.460862,0.105263158,0.000164237,-0.009343121
0.012576524,0.343129657,-0.109155429,0.045026901,24.28472478,1.089209,0.095238095,-0.001423084,0.021048501
-0.013349077,-0.124045452,0.081359429,0.026168112,24.25960156,1.03135,0.086956522,-0.002057471,-0.014531026
0.057871782,0.038540425,-0.10155676,0.022475229,24.25602296,1.01016,0.08,0.000347429,0.003972705
0.081386304,0.088690734,-0.148963828,0.112293704,24.3263347,0.978184,0.076923077,0.000895835,-0.019778592
0.095453833,0.081785834,-0.043500498,0.067372169,24.40052032,1.093934,0.066666667,0.000734118,0.015501101
0.036975178,0.197895893,-0.119715783,0.085791837,21.64710036,1.145559,0.045454545,5.54411E-05,-0.023454867
0.06818101,-0.054001641,0.054431932,0.052925618,21.74900396,1.718735,0.055555556,8.12238E-05,0.078583277
0.016205132,0.03641105,-0.062786383,0.089710585,21.80356396,1.868436,0.05,5.79116E-05,-0.058390179
0.007263104,0.104042683,-0.080887084,0.040569004,21.79367262,1.56549,0.05,7.56049E-05,0.010858419
0.025158921,0.100700787,-0.02630983,0.050272141,21.92756944,1.437088,0.055555556,-7.26612E-05,0.029742171
0.011891432,0.090656979,-0.076041772,0.082387341,22.00252578,1.329737,0.05,6.64469E-05,-0.024298473
0.007235699,0.023548536,0.01658741,0.106938969,22.17651642,1.608517,0,0.001987526,-0.021424775
0.006418671,0.30941638,-0.288271873,0.00320708,22.86492245,0.982791,0.105263158,-0.002080992,0.007697506
0.005506239,0.21519336,-0.196410417,0.002518671,23.16071631,1.129812,0.055555556,-0.000142957,-0.008073463
0.002489365,-0.414997594,0.523300992,0.000738586,23.28039149,1.220523,0.105263158,-0.002290363,0.004363893
0.002098922,-0.001141215,0.033934899,0.013767062,23.29477687,0.912799,0.111111111,-0.002564817,0.032222257
0.001027051,0.062202719,-0.07015316,0.006961769,23.30116225,0.971774,0.105263158,-0.002368282,-0.028156619
-0.005230085,0.100040958,0.08330648,0.000357754,23.48839738,1.03601,0.148148148,-0.004876093,0.075811875
0.016654343,0.14956566,-0.150136663,0.000257305,23.42486348,1.10773,0.19047619,-0.003991318,-0.040469111
0.045153415,0.084303812,-0.066694082,0.034735213,20.69102096,1.682269,0.0625,-3.36285E-06,0.028113513
0.129473417,-0.063508502,-0.003838674,0.044018066,20.74718187,2.744806,0.0625,0.000883796,0.008649454
-0.003295661,0.036897611,0.075434516,0.033436592,20.90470249,2.555997,0.0625,-0.000513112,0.059161337
0.03351557,0.029499231,-0.02412019,0.052896257,20.91225791,1.965723,0.058823529,-8.18472E-05,0.026011406
0.011924641,0.046048753,-0.047779718,0.077667651,20.98125455,2.13325,0.0625,-0.000352974,-0.039725654
0.077220928,0.052372387,0.107944433,0.101253158,21.22290355,2.487764,0.058823529,0.00021731,0.12891902
0.050241757,0.0750344,-0.082656055,0.041263241,21.62928527,2.178665,0.043478261,-4.05361E-05,-0.028771743
-0.016111685,0.070248843,-0.03184021,0.025307674,22.09242037,1.101703,0,0.003201092,-0.030940216
0.029416144,0.061089843,0.060798102,0.014582004,22.26899451,1.533559,0,0.000834616,0.035233624
0.001432028,0.076823842,-0.015774415,0.015609604,22.32076589,1.61915,0,0.002289193,-0.029179534
0.038527583,0.080227468,-0.135722199,0.018541039,22.29524415,1.33193,0,0.000361015,0.055460424
-0.048497717,-0.091476787,-0.005155627,0.008590654,22.1975497,1.358992,0,0.004884475,-0.09547512
0.058921859,0.026495814,-0.028670707,0.006549124,22.30314989,1.316672,0,-0.000699052,0.023622604
-0.056750537,-0.119481402,0.151782412,0.004380604,22.19799194,1.898078,0,0.005313446,-0.024441774
0.206521277,0.127609296,-0.291583641,0.002516006,21.69174039,1.600062,0.041666667,-0.00166073,-0.007348516
0.169081194,-0.131758317,-0.028099067,0.006608192,21.57236951,2.88027,0.043478261,-0.00105072,0.031906424
0.037716324,0.129289566,0.011197803,0.008818564,21.74780311,3.006506,0.071428571,-0.000150867,0.149479703
0.006194975,-0.125983284,0.296886716,0.007433847,21.73180917,1.780685,0.083333333,-0.00123155,0.096365983
0.097998784,0.002636601,0.010126585,0.021311414,21.77497132,1.500616,0.08,0.001471841,0.053339467
0.073626547,0.009922872,-0.027075481,0.051609253,21.78582953,2.107034,0.041666667,-0.000290319,-0.026835221
